,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ID=FBgn0004893,583.1937351230537,-0.8390403396481215,0.1349539742069074,-6.217233279560407,5.059972318662162e-10,3.59679698984902e-08
ID=FBgn0004901,1010.4272012571,-0.024878201924542407,0.1293576127472397,-0.19232112742489732,0.8474906700064964,0.9771451996633645
ID=FBgn0004903,920.0056113965013,0.06532491976284065,0.14661981949191966,0.4455394911084361,0.655929927391438,0.926998365768481
ID=FBgn0004907,9636.918851393128,-0.15953634725892718,0.2179960247471137,-0.7318314517156784,0.46427144955700617,0.8590447072433324
ID=FBgn0004908,237.79868954559964,0.08464805770339091,0.2127622016768873,0.39785289415242203,0.6907386248009054,0.9393800571473075
ID=FBgn0004913,2035.8945680218771,-0.1288849700170408,0.11789803071341592,-1.0931901850874142,0.2743103054829982,0.7225612461412516
ID=FBgn0004914,1470.482356238757,-0.15571722883666966,0.13005015672188666,-1.1973628695401901,0.23116514943550992,0.6740048812063842
ID=FBgn0004915,639.8000929825048,0.15143755415403395,0.19128567341859212,0.7916826777855016,0.4285457251118848,0.8390585666041469
ID=FBgn0004919,123.37759747281825,0.3725683927958179,0.24797437247510734,1.5024471645077668,0.1329816634662733,0.5139112181994467
ID=FBgn0004921,2571.9042934607887,-0.19291635774594898,0.18811633732009947,-1.0255162337000099,0.3051196696046048,0.7459884406224685
ID=FBgn0004924,4259.445708495115,-0.058740414343199675,0.10648110203292381,-0.5516510744323178,0.5811874364583145,0.9023879513163814
ID=FBgn0004926,4484.844531558111,0.06436295652453851,0.12842722896770037,0.501162853406468,0.6162565148975505,0.9145565947938324
ID=FBgn0004957,350.70362562358184,0.13925241967212962,0.20260467861610673,0.6873109773342583,0.4918867827717923,0.8683399112812076
ID=FBgn0005198,1095.408548583822,0.03260606192625694,0.15349933637029997,0.21241825989135524,0.8317807414786598,0.9711909889477827
ID=FBgn0005278,2895.7555201446717,-0.003766298563415212,0.1607949069005351,-0.023422996635987844,0.9813128613739307,0.9978089024426389
ID=FBgn0005322,1144.2301725616458,-0.17863883541729825,0.09502498708078626,-1.879914335220346,0.0601197538697142,0.32343332197462926
ID=FBgn0005355,886.9287356975501,0.260885934691496,0.1259382692380947,2.071538193035461,0.03830852908867025,0.2456930474634265
ID=FBgn0005386,971.8187535126456,-0.26200689044506326,0.15741753605414063,-1.6644072637177552,0.0960310694753042,0.4234523379448078
ID=FBgn0005411,1596.603452744676,0.09129132477334305,0.12096126538073879,0.7547153585570855,0.4504197891544288,0.8522591617762965
ID=FBgn0005427,523.7109085744603,0.3100001494959124,0.18375711769159725,1.6870102959287325,0.09160137222072122,0.41390449354825004
ID=FBgn0005533,19065.45846044622,-0.18297189516728427,0.2358153687981998,-0.7759116638570889,0.4378011452583198,0.8440785356900712
ID=FBgn0005536,4660.439302378699,-0.08864260493199018,0.12309835207642295,-0.7200957887475077,0.4714660202190003,0.8611574202287093
ID=FBgn0005585,25844.355698172214,0.2773811168018936,0.12432773930234932,2.2310476998808597,0.025677969545861903,0.18991307534063762
ID=FBgn0005593,40216.345636175894,-0.6111900117594857,0.17802523449755778,-3.433165042497783,0.0005965788305943383,0.010314918953399196
ID=FBgn0005596,1225.1150042596896,0.023696390739788586,0.16119620827957468,0.14700340034481554,0.8831293363941947,0.9840034710447362
ID=FBgn0005612,978.1382261038561,0.09275336105727479,0.14051182981564178,0.66011069088611,0.5091827985399415,0.8710114822538143
ID=FBgn0005616,1127.2702416942602,0.032499650793257194,0.11034747650816668,0.29452101508503403,0.7683598074405404,0.957592619599765
ID=FBgn0005617,1626.931600854555,-0.243886845535486,0.14470343416313475,-1.6854254147177639,0.09190652368276693,0.41430791680129286
ID=FBgn0005624,1218.5836804765806,-0.16916490823830968,0.14521195450473307,-1.1649516654139924,0.24403855841385358,0.6867610018120065
ID=FBgn0005631,2146.2313542153993,0.08270072679702788,0.11886665552998174,0.695743700605493,0.48658935256613445,0.8671764855520621
ID=FBgn0005632,10598.749490445189,-0.06121193657336753,0.1169187333487519,-0.5235425908248685,0.6005967203520763,0.9093198214489481
ID=FBgn0005636,462.96379342174384,-0.5889155699142526,0.28532663298398314,-2.0640049046781814,0.03901725135945576,0.24742681405098113
ID=FBgn0005640,14658.937048226435,0.7393847713926962,0.3348037306301482,2.208412582503394,0.02721552547628324,0.1956307013871034
ID=FBgn0005642,1138.5826793918989,-0.05101275576894404,0.18441691854644748,-0.27661646323461314,0.782074621967514,0.9606827763793768
ID=FBgn0005648,1587.1147939680761,0.022816892951708353,0.1908145993796591,0.1195762432533275,0.9048188398077567,0.9843406428179412
ID=FBgn0005649,3075.5937885906797,0.1587017771696207,0.11106701051336042,1.4288831259263093,0.15303782814941166,0.5492619947185757
ID=FBgn0005654,468.0139487101355,-0.17779168506342247,0.14116821043143993,-1.259431457833555,0.20787453293494584,0.6400941852407337
ID=FBgn0005655,3036.6576610622346,0.22126960263238257,0.1330948309380233,1.662495839041402,0.09641339696007031,0.4241758151840085
ID=FBgn0005660,3276.03170957728,-0.49156788412219143,0.2540373685380573,-1.9350219495308212,0.05298760223891641,0.2975755833124808
ID=FBgn0005666,422.0283586444602,0.26657377169670393,0.3431693912336194,0.7767993839381454,0.4372771402962732,0.8440785356900712
ID=FBgn0005670,146.98721403787303,-0.18053390783370404,0.20808462849496007,-0.8675984821150625,0.3856141776896922,0.8070774378745275
ID=FBgn0005671,5442.1012921607335,0.03105982724296688,0.13105744099063696,0.23699400055572478,0.8126614445584274,0.9669974387987714
ID=FBgn0005672,5637.145395455083,-0.0710506828400057,0.12403403059891481,-0.5728321695016119,0.5667583352510792,0.8965663348268713
ID=FBgn0005674,5546.024193396124,-0.060715790749174915,0.11272340263310336,-0.5386263130008158,0.590144727597129,0.9059874971250332
ID=FBgn0005683,336.66390372963775,0.031706091777441374,0.23222991611028787,0.13652888615084324,0.8914031905009184,0.9843406428179412
ID=FBgn0005694,1069.4392055885394,-0.3315440673285929,0.12236125259098937,-2.709551106319809,0.006737432455858564,0.0698019824070529
ID=FBgn0005695,304.5029149319662,0.10321403688720597,0.12592468907572243,0.8196489317923997,0.41241627038416917,0.8283934347826443
ID=FBgn0005696,888.5676203358306,-0.18614055703269924,0.15146149631615435,-1.2289628820525929,0.21908572302556273,0.6556000302968932
ID=FBgn0005775,111.16976872765197,0.3253299969904905,0.42930234097759323,0.7578109083907152,0.4485641910812792,0.8511376734901926
