	Merozoite_1	Merozoite_2	Merozoite_3	IntraEri_1	IntraEri_2	IntraEri_3
g3930	997.8394668453419	1059.6055945477751	941.8821490148334	726.170543525157	833.9566193367097	925.1289062029201
g3931	2019.5316699499351	2088.6146749672707	1953.8720308042339	2079.308004410832	2206.3734180876727	2113.55927391233
g3932	691.7293515182848	1136.9020512929014	890.0633900075449	357.1330541927002	393.99525322994157	365.29938643343536
g3933	4001.296507489389	5243.276315877744	4404.5945156195285	3880.8458555606753	4708.243276097802	4285.265092148544
g3934	465.12835705539845	386.4822837256322	363.74736714920215	621.0146997906397	587.7095860679962	570.84065939228
g3935	548.6129339627777	903.4023382086654	1141.0287522585309	744.027196234792	715.7580433677272	639.8051654508397
g3936	787.1402965552896	1078.9297087340567	1112.579237509431	1097.1921053809067	1026.0293052863062	970.1393541346972
g3937	1641.8633458451245	1383.284507167992	1285.308434200393	1777.7289808703297	1603.889010023554	1653.9890780767178
g3938	2262.0344885856557	2529.8486155540345	2407.0321585934635	2741.9882271906204	2787.5164166018367	2817.499498218749
g3939	1111.1399640767852	985.5298235003622	944.9303113093798	1091.2398878110282	1137.6612937014563	1022.6837397031236
g394	2204.390375959132	1562.0325633910968	1491.5674161313652	2039.6265539449764	1889.5355686152616	1925.0176551079765
g3940	691.7293515182848	711.7715391947061	616.7448375965522	658.7120777332026	595.9178205102867	633.4302951429056
g3941	238.52736259251202	120.77571366426007	131.07097866549464	119.04435139756673	152.67316062660237	131.1677860329469
g3942	236.53963457090777	167.4756562811073	191.01817045824023	198.40725232927787	231.47221127259067	218.48419146283203
g3943	222.6255384196779	230.27902738652253	348.5065556764702	277.77015326098905	318.47949636086946	284.3578513114843
g3944	39.754560432085334	40.25857122142002	49.786650810924314	27.7770153260989	37.75787843453607	35.73790930205475
g3945	2452.856378659665	2259.3110169460915	2085.9590635679106	2370.9666653348704	2378.7463413757723	2327.2140181721816
g3946	1059.4590355150742	961.3746807675102	1083.1136686621494	1043.6221472520017	934.0970795326532	1053.3990239140787
g3947	155.04278568513283	181.9687419208185	155.45627702186573	267.8497906445251	221.62232994184214	221.38185978462025
g3948	337.91376367272534	312.40651267821937	353.5868261673809	317.4516037268446	334.8959652454503	321.4480058303736
g3949	1520.611936527264	1603.9014774613738	1417.3954669640698	2424.5366234637754	2447.6955106910123	2464.370318736824
g395	162.99369777154988	199.68251325824332	371.8757999346592	164.67801943330065	174.01457017655753	186.6098399231616
g3950	379.656052126415	396.144340818773	448.0798572983188	402.7667222284341	413.6950158914387	389.6398003364564
g3951	1111.1399640767852	867.9747955338157	842.3088473929848	1208.3001666853022	1236.1601070089418	1203.4982429827087
g3952	1031.6308432126145	908.2333667552357	1019.1022604766753	948.3866661339482	1131.094706147624	1059.967072110132
g3953	31.803648345668268	45.08959976799043	30.481622945463865	27.7770153260989	11.49152821920663	24.533591791140292
g3954	956.0971783916524	686.0060536129972	779.3134933056929	908.7052156680927	953.7968421941503	877.8003236137124
g3955	413.4474284936875	360.7167981439234	383.0523950146626	281.73829830757455	362.8039623492379	315.4594912986779
g3956	1069.3976756230957	785.8473102421189	800.6506293675176	757.9157038978415	917.6806106480723	860.4143136829831
g3957	2403.163178119559	2732.751814509991	2831.7427716335933	2285.651546833281	2935.264636563065	2479.6313718982424
g3958	1131.0172442928279	927.5574809415174	1020.1183145748574	997.9884792162677	986.6297799633121	938.8445362593843
g3959	1015.7290190397804	1030.6194232683526	869.7423080439023	974.1796089367543	968.571664190273	1039.1038601932569
g396	91.43548899379627	91.78954238483766	93.47697703275585	65.4743932686617	93.57387264211113	79.39611201699732
g3960	494.94427737946245	384.8719408767754	342.41023108737744	406.7348672750196	416.9783096683548	447.20681099598244
g3962	252.4414587437419	238.33074163080653	197.114495047333	170.63023700317896	196.99762661497078	191.24610923802274
g3963	214.67462633326082	235.11005593309292	187.4619811146028	192.45503475939952	190.43103906113845	164.39438278945187
g3965	405.49651640727046	388.09262657448903	1458.545657940446	361.10119923928573	287.28820548016574	345.98159762151386
g397	1174.7472607681218	1144.9537655371855	1147.1250768476236	922.5937233311421	1132.7363530360822	1086.6256206705837
g3973	260.39237083015894	181.9687419208185	202.70279258733473	220.23205008549843	213.4140954995517	212.4956769311364
g3974	145.10414557711147	122.38605651311687	495.8343999128789	218.24797756220565	146.10657307277	125.9519830537281
g3978	45.717744496898135	48.31028546570403	252.48944339825903	51.58588560561225	39.39952532299416	44.430914267419425
g398	339.90149169432965	373.5995409347778	384.06844911284475	384.91006951879905	298.7797336993724	340.3794388660566
g3984	35.7791043888768	37.03788552370642	326.6613925655544	49.60181308231947	31.191290880703708	35.35155352581632
g3988	85.47230492898348	78.90679959398325	562.3859433438083	83.3310459782967	55.81599420757506	67.22590506548678
g399	437.3001647529387	452.5063405287611	478.5614802437827	609.1102646508831	582.7846454026219	551.1365148041201
g3992	264.3678268733675	320.4582269225034	965.7594203221136	269.8338631678179	211.7724486110936	241.85871592525703
g4	260.39237083015894	181.9687419208185	205.24292783279003	166.6620919565934	193.71433283805462	173.8600993072934
g40	1464.9555519223447	1262.508793503732	1208.0883227385511	1551.544713214953	1548.0730158159788	1548.5139511636266
g400	133.17777744748588	127.21708505968728	125.99070817458399	152.77358429354396	114.9152821920663	118.2248675289595
g4001	41.7422884536896	74.07577104741284	151.90008767822826	23.808870279513343	42.68281909991034	39.98782284067748
g4019	47.705472518502404	69.24474250084243	258.5857679873518	55.5540306521978	60.74093487294933	57.953366435764465
g402	216.6623543548651	156.20325633910969	226.07203684552368	208.32761494574177	174.01457017655753	172.31467620233968
g4034	79.50912086417067	32.20685697713602	38.6100557309209	77.37882840841837	60.74093487294933	65.48730407241385
g405	109.32504118823468	156.20325633910969	123.45057292912865	103.1717712112245	98.49881330748539	78.04386680016282
g4052	53.668656583315205	25.765485581708816	29.465568847281737	51.58588560561225	31.191290880703708	30.13575054659752
g4067	31.803648345668268	28.986171279422418	42.674272123649416	23.808870279513343	18.05811577303899	41.340068057511985
g4068	4182.1797574553775	3587.8438672529524	3589.2111018283704	3111.025716523077	3037.0467436474664	3166.5719420501705
g4069	79.50912086417067	96.62057093140805	56.39100244910815	63.49032074536892	72.23246309215595	60.27150109319504
g408	202.74825820363523	107.89297087340566	114.81411309458056	115.07620635098117	126.40681041127293	106.63419424180661
g409	105.34958514502614	41.86891407027682	73.66392211820434	43.64959551244113	54.17434731911697	41.340068057511985
g41	6678.766152590337	6108.030425713846	5741.72170882721	6819.25726255728	7124.74749590811	6718.920126674413
g410	184.85870600919682	152.98257064139608	155.96430407095679	128.96471401403062	106.70704774977585	128.84965137551632
g412	439.28789277454297	539.4648543670284	507.01099499288233	779.7405016540621	617.2592300602419	663.5660456895031
g413	375.6805960832064	429.9615406447659	437.91931631649754	285.7064433541601	297.1380868109143	344.24299662844095
g414	47.705472518502404	103.06194232683526	147.32784423640868	25.792942802806124	19.69976266149708	40.95371228127355
g415	542.6497498979649	1051.553880303491	884.9831195166342	511.8907110095369	366.08725612615405	503.03522066243556
g416	7066.373116803169	8294.876014461383	7116.442903667631	4329.246245824843	4465.2795366060045	4520.555759877748
g417	4436.608944220724	4967.907688723231	4076.409041906701	2916.586609240385	3101.070972297332	2994.0640879597117
g418	958.0849064132566	858.3127384406749	760.0084654402324	799.5812268869898	794.5570940137155	841.0965248710617
g419	854.7230492898348	800.3403958818301	728.5107883965865	809.5015895034537	807.6902691213803	761.3140570778259
g42	6660.876600395898	6093.537340074135	5720.384572765386	6771.639521998254	7098.481145692781	6689.170731904054
g420	2128.85671113817	3138.558212421905	3345.8661453137506	2224.145298611205	2124.291073664768	2161.4673901658953
g421	647.999335042991	690.8370821595676	722.4144638074937	609.1102646508831	686.2083993754816	639.225631786482
g422	2482.6722989837294	2510.5245013677527	2495.4288651353086	2488.0269442091444	2542.9110302215813	2510.1534782210783
g423	455.1897169473771	433.18222634247945	355.6189343637451	374.9897069023352	352.9540810184893	393.1170023226023
g424	1178.7227168113302	1343.025935946572	1251.7786489603827	1180.5231513592034	1397.0415020778346	1187.0781224925754
g425	145.10414557711147	141.71017069939847	283.479093392814	158.7258018634223	154.31480751506047	152.0309979498221
g426	1953.9366452369943	2613.586443694588	1989.4339242406083	3771.7218667795723	3918.6111227494607	3879.011993433835
g427	1065.422219579887	1154.6158226303262	968.2995555675689	1029.7336395889522	955.4384890826084	967.2416858129089
g428	826.894856987375	1101.474508618052	1138.9966440621665	1041.6380747287087	934.0970795326532	951.980632651491
g429	2993.518400536026	3491.2232963215442	2773.827688037212	5553.418992696487	5514.2918983307245	5698.361343740601
g43	339.90149169432965	363.937483841637	326.1533655164634	343.24454652965073	425.1865441106453	365.1062085453161
g430	10564.774434826679	10317.466632625523	9201.38591313736	6960.126411711068	5616.074005415126	6319.428254043876
g431	854.7230492898348	1194.8743938517464	973.3798260584795	622.9987723139325	558.1599420757506	658.1570648221651
g432	2103.0162468573144	2162.690446014684	2053.4453324260826	2315.412634682673	2280.247528068287	2266.942517078987
g433	1586.206961240205	1259.2881078060184	1180.6548620876338	1287.6630676170134	1357.6419767548405	1326.7457356027678
g434	1001.8149228885505	806.7817672772572	787.4419260911499	1035.6858571588305	1104.8283559322945	1206.7822670807354
g435	1572.292865088975	1386.5051928657056	1296.4850292803965	1648.7642668562992	1621.947125796593	1610.910409026133
g436	751.3611921664128	508.8683402387491	440.96747861104393	640.8554250235675	702.6248682600625	713.2127629361414
g437	387.60696421283205	347.834055353069	434.87115402195116	507.92256596295135	458.0194818798071	485.456032843587
g438	222.6255384196779	299.52376988736495	353.5868261673809	333.3241839131868	300.42138058783047	293.050856276849
g439	119.26368129625601	247.99279872394735	209.30714422551856	198.40725232927787	210.1308017226355	213.65474425985167
g44	314.06102741347416	315.627198375933	331.233636007374	331.34011138989405	385.78701878765116	396.59420430874815
g440	5116.4119276093825	5575.006942742245	5244.871254816149	5993.883092867484	6523.9047347324495	6284.849412070537
g441	198.7728021604267	254.43417011937456	311.92860814191357	123.01249644415228	180.5811577303899	141.40621410326528
g442	1460.9800958791361	1637.7186772873665	1826.8652685314678	1728.1271677880102	1758.2038175386144	1780.3274169066844
g443	2071.212598511646	2019.3699324664283	2178.4199865024843	2392.791463091091	2583.9522024330336	2341.702359781123
g444	1013.7412910181761	893.7402811155246	828.0840900184351	1126.9531932302982	1044.0874210593452	1025.7745859130312
g445	284.24510708941017	618.3716539610116	507.01099499288233	327.3719663433085	316.83784947241134	335.9363474393147
g446	149.07960162032	170.6963419788209	299.735958963728	138.88507663049452	154.31480751506047	160.14446925082913
g447	528.735653746735	518.53039733189	496.850454011061	575.3810317549058	545.0267669680859	523.125721026834
g448	854.7230492898348	1045.1125089080638	907.3363096766411	1021.7973494957811	1196.7605816859475	1096.6708708527829
g449	423.3860686017088	246.38245587509056	299.735958963728	369.03748933245686	451.45289432597474	394.2760696513176
g45	47.705472518502404	59.58268540770163	85.34854424729883	53.56995812890503	50.89105354220079	37.47651029512769
g450	475.0669971634198	510.4786830876059	582.1989982583599	452.36853531075354	531.8935918604211	501.29661966936266
g451	1164.8086206601004	1151.3951369326126	919.5289588548267	1432.5003618173862	1378.9833863047957	1362.0972891285842
g452	657.9379751510123	613.5406254144411	748.831870360229	839.2626773528453	833.9566193367097	764.5980811758525
g453	481.0301812282326	466.99942616847227	451.1280195928652	515.8588560561225	474.435950764388	561.3749428744385
g454	884.5389696138988	1170.7192511188944	972.3637719602973	962.2751737969977	1080.2036526054233	1015.9225136189511
g455	1280.096845913148	1249.6260507128775	1129.8521571785272	1121.00097566042	1062.145536832384	997.9569700238641
g456	3595.7999910821186	3639.37483841637	3256.453384673723	4781.614781135597	4453.788008386798	4497.76076907968
g457	4629.418562316338	5194.96603041204	4439.140354957721	4444.322452175825	4718.0931574285505	4728.415167494023
g458	3341.3708043167726	3964.664093885444	3245.2767895937195	3089.2009187668564	3179.8700229433202	3244.2294530740946
g459	433.3247087097302	531.4131401227443	484.65780483287546	482.12962316014523	395.6369001183997	451.0703687583668
g46	363.7542279535808	325.2892554690738	419.6303425492192	369.03748933245686	290.57149925708194	320.0957606135391
g460	252.4414587437419	251.21348442166095	251.98141634916797	341.2604740063579	287.28820548016574	299.6189044729023
g461	1808.8324996598828	2196.5076458406766	2228.2066373134085	2597.1509329902474	2260.54776540679	2356.5770571663024
g462	216.6623543548651	280.1996557010834	241.82087536734667	182.53467214293565	187.14774528422225	190.66657557366509
g463	314.06102741347416	391.3133122722026	327.1694196146455	363.0852717625785	393.99525322994157	400.45776207113244
g464	761.2998322744342	848.6506813475341	804.7148457602461	851.1671124926021	975.1382517441054	914.3109444682441
g465	1305.9373101940034	1636.1083344385097	2373.502373353453	1329.3285906061617	1186.910700355199	1269.5650807194802
g466	582.4043103300502	339.782341108785	1216.2167555240082	374.9897069023352	361.1623154607798	373.2196798463232
g467	43.73001647529387	54.75165686113123	51.31073195819751	45.63366803573391	42.68281909991034	40.95371228127355
g468	1266.1827497619179	1391.336221412276	2241.4153405897764	1519.7995528422684	1244.3683414512323	1432.800396180217
g469	1520.611936527264	1252.8467364105911	1333.0629768149531	1615.035033960322	1566.1311315890177	1571.1157640735746
g47	194.79734611721815	198.0721704093865	343.42628518555955	186.5028171895212	164.164688845809	139.66761311019238
g470	818.943944900958	768.1335389046941	752.8960867529576	827.3582422130887	876.63943843662	953.5260557564446
g471	1453.029183792719	1602.291134612517	1447.8770899095337	1855.1078092787482	1822.2280461884798	1750.5780221363252
g472	558.551574070799	557.1786257044531	525.2999687601606	384.91006951879905	462.94442254518134	394.662425427556
g473	327.975123564704	307.575484131649	438.93537041467965	363.0852717625785	362.8039623492379	358.92451612550127
g474	644.0238789997825	642.5267966938636	737.6552752802256	688.4731655825942	613.9759362833256	665.4978245706952
g475	1156.8577085736833	1143.3434226883287	994.7169621203042	1331.3126631294544	1411.8163240739573	1313.416461322542
g476	1041.5694833206358	1267.3398220503022	2090.0232799606392	1188.4594414523744	1173.7775252475344	1134.3405590360298
g477	69.57048075614934	80.51714244284004	67.05957048002051	41.66552298914835	65.6658755383236	50.41942879911509
g478	182.87097798759254	188.4101133162457	146.31179013822657	111.1080613043956	170.73127639964136	146.42883919436488
g479	884.5389696138988	789.0679959398325	707.1736523347618	543.6358713822214	520.4020636412146	505.9328889842238
g48	677.815255367055	716.6025677412764	611.6645671056416	682.5209480127158	666.5086367139845	668.009137116245
g480	1945.9857331505773	2243.207588457524	4896.364699139679	1240.0453270579867	1364.2085643086727	1381.6082558286248
g481	651.9747910861995	713.3818820435628	591.343485141999	1083.3035977178572	1065.4288306093003	1051.6604229210059
g482	1188.6613569193516	1024.1780518729254	929.6894998366479	1174.570933789325	1280.4845729973101	1213.5434931649079
g483	1413.2746233606338	1188.4330224563191	1155.2535096330805	1376.9463311651884	1477.482199612281	1439.9479780406277
g484	1723.3601947308994	1713.4047911836362	1664.2966128223272	2047.5628440381477	2137.424248772433	2068.7420038686723
g485	2427.0159143788096	2049.9664465947076	1969.1128422769657	2825.319273168917	2938.547930339981	2756.455285573077
g486	516.8092856171094	442.84428343562024	481.60964253832907	501.97034839307304	471.1526569874718	487.00145594854075
g487	4520.093521128103	5415.583000705422	4949.19951224515	5071.289369536343	4892.107727605108	4922.752122941953
g488	767.263016339247	961.3746807675102	931.7216080330122	452.36853531075354	661.5836960486102	571.9997267209952
g489	703.6557196479105	529.8027972738876	711.2378687274902	501.97034839307304	485.92747898359465	511.3418698515618
g49	812.9807608361451	711.7715391947061	730.5428965929507	738.0749786649137	705.9081620369786	678.8270988509211
g490	914.3548899379628	1074.0986801874863	1104.4508047239742	763.8679214677198	700.9832213716044	723.0648352302213
g491	898.4530657651286	835.7679385566797	714.2860310220366	585.3013943713697	584.42629229108	588.9993808754862
g492	413.4474284936875	285.03068424765377	353.5868261673809	394.830432135263	362.8039623492379	358.92451612550127
g493	71.5582087777536	83.73782814055365	108.71778850548779	69.44253831524726	91.93222575365304	76.69162158332831
g494	634.0852388917612	723.0439391367037	643.1622441492876	666.6483678263736	615.6175831717837	657.191175381569
g495	709.6189037127233	772.9645674512644	693.964949058394	694.4253831524726	661.5836960486102	704.5197579707767
g496	162.99369777154988	228.66868453766574	192.03422455642237	117.06027887427395	103.42375397285967	117.45215597648266
g497	1431.1641755550722	1508.8912493788225	1491.5674161313652	1634.8757591932497	1541.5064282621465	1513.1623976378103
g498	2277.9363127584897	3122.4547839333372	3039.0178076627476	1922.5662750707027	2096.383076560981	2114.1388075766877
g499	486.9933652930454	740.7577104741284	662.467272014748	424.59151998465467	428.4698378875615	449.9113014296515
g5	723.5329998639531	655.409539484718	849.9292531293509	684.5050205360087	727.2495715869338	678.8270988509211
g50	1274.1336618483351	1114.3572514089062	1110.547129313067	1065.4469450082222	1139.3029405899144	1116.1818375528237
g500	411.4597004720832	458.94771192418824	550.7013212147139	470.22518802038854	545.0267669680859	430.9798683939684
g501	534.6988378115478	449.28565483104745	545.6210507238033	523.7951461492936	522.0437105296726	497.62623979509755
g502	2061.273958403625	2330.166102295791	2147.9383635570207	2394.775535614384	2559.327499106162	2416.0758467070204
g503	1568.3174090457665	1830.9598191501827	1491.5674161313652	1956.29550796668	2093.0997827840647	2119.5477884440256
g504	1216.4895492218113	1515.3326207742498	1647.0236931532309	1724.1590227414247	1544.7897220390626	1645.4892509994725
g505	178.89552194438403	144.93085639711208	166.63287210186914	176.5824545730573	196.99762661497078	185.06441681820786
g506	1470.9187359871576	1228.691593677739	1136.9645358658022	1716.2227326482537	1643.288535346548	1687.6020306094613
g507	1862.501156243198	1505.670563681109	1519.0008767822826	1922.5662750707027	1969.976266149708	1968.4826799347998
g508	1035.606299255823	1114.3572514089062	1070.9210194839638	849.1830399693093	824.1067380059611	802.4609472472187
g509	89.44776097219201	152.98257064139608	175.7773589855083	202.37539737586343	144.4649261843119	134.838165907212
g51	1427.1887195118636	1254.457079259448	1242.6341620767437	1613.0509614370292	1825.511339965396	1710.0106656312903
g510	868.6371454410646	959.7643379186534	866.6941457493559	1093.223960334321	1053.9373023900937	1112.7046355666778
g511	584.3920383516545	446.0649691333339	600.4879720256382	404.75079475172686	441.6030129952262	410.3098343652124
g512	119.26368129625601	69.24474250084243	119.89438358549121	85.31511850158948	49.249406653742696	61.43056842191034
g513	55.656384604919474	117.55502796654646	120.91043768367334	130.9487865373234	141.18163240739574	93.3049199615808
g514	4512.142609041685	5122.500602213484	4587.484253292312	4680.427082447665	5540.558248546054	5243.813772996088
g515	4901.737301276122	4835.859575116973	4744.972638510542	4813.359941508281	4972.548425139555	4780.959553062449
g516	745.3980081016001	665.0715965778588	737.6552752802256	630.9350624071036	815.8985035636707	697.1789982222465
g517	538.6742938547563	415.46845500505464	513.107319581975	357.1330541927002	384.14537189919304	361.04947289481265
g518	1419.2378074254466	1958.17690420987	1678.521370196877	1142.8257734166405	1154.0777625860374	1109.2274335805319
g519	292.19601917582725	487.93388320361066	510.0591572874287	313.48345868025905	306.9879681416628	320.67529427789674
g52	200.76053018203095	185.1894276185321	190.0021163600581	311.49938615696624	334.8959652454503	262.3355720658938
g520	212.68689831165656	370.3788552370642	364.76342124738426	236.10463027184068	221.62232994184214	245.3359179114029
g521	3351.309444424794	3012.9514702110746	2871.368881462696	3303.4807512824764	2945.114517893813	3113.6412007055055
g522	1512.661024440847	1475.0740495528296	1383.8656817240596	1507.895117702512	1443.007614954661	1438.402554935674
g523	1051.5081234286572	863.1437669872453	985.572475236665	1130.921338276884	1116.3198841515011	1030.6040331160114
g524	143.1164175555072	193.2411418628161	123.95859997821972	174.59838204976452	152.67316062660237	177.14412340532004
g525	2800.708782440412	4636.17706185873	3869.1340058775468	3458.2384080993133	3380.150943335207	3232.638779786942
g526	232.56417852769923	193.2411418628161	271.28644421462843	218.24797756220565	223.26397683030024	219.4500809034281
g527	638.0606949349697	568.4510256464507	551.717375312896	972.1955364134616	906.1890824288656	867.561895543394
g528	2033.445766101165	1795.532276475333	1571.8356898877535	1428.5322167708007	1370.775151862505	1365.7676690028493
g529	741.4225520583915	648.9681680892908	578.1347818656313	746.0112687580848	963.6467235248988	877.8003236137124
g53	838.8212251170006	698.8887964038516	678.7241375856621	521.8110736260008	600.8427611756609	552.1024042447161
g530	141.12868953390296	156.20325633910969	178.8255212800547	172.61430952647174	180.5811577303899	167.4852289993593
g531	2474.721386897312	2544.3417011937454	2260.720368455237	2317.3967072059654	2401.7293978141856	2390.7695433634035
g532	502.8951894658795	410.63742645848424	477.5454261456006	438.4800276477041	374.2954905684445	400.8441178473709
g533	425.3737966233131	288.25136994536734	377.972124523752	347.2126915762363	397.27854700685776	417.26423833750414
g534	816.9562168793536	795.5093673352596	681.7722998802085	553.5562339986852	500.70230097971745	527.9551682298143
g535	1045.5449393638444	1095.0331372226246	952.0426899966548	696.4094556757653	700.9832213716044	714.7581860410951
g536	1025.6676591478017	1083.760737280627	953.0587440948369	926.5618683777277	1042.445774170887	943.0944497980071
g537	115.28822525304747	140.0998278505417	130.0549245673125	117.06027887427395	149.3898668496862	116.872622312125
g538	196.7850741388224	207.73422750252732	179.84157537823683	166.6620919565934	264.3051490417525	217.13194624599754
g539	1856.5379721783852	1718.2358197302067	1596.2209882441246	1849.1555917088697	1887.8939217268035	1779.1683495779691
g54	162.99369777154988	146.5411992459689	155.45627702186573	140.86914915378728	183.8644515073061	159.95129136270992
g540	962.0603624564652	1051.553880303491	935.7858244257407	871.0078377255298	866.7895571058715	895.5726893206802
g541	316.0487554350784	244.77211302623374	400.3253146837588	323.4038212967229	244.6053863802554	292.08496683625293
g542	1816.7834117462999	2022.590618164142	1676.4892620005128	1103.144322950785	1106.4700028207526	1151.1470353024015
g543	777.2016564472683	1054.7745660012047	876.8546867311773	539.6677263356358	408.7700752260644	502.64886488619715
g544	282.2573790678059	341.3926839576418	341.39417698919533	402.7667222284341	405.4867814491482	420.54826243553083
g545	1186.6736288977472	1309.2087361205793	1268.035514531297	1251.9497621977434	1165.5692908052438	1162.7377085895544
g546	644.0238789997825	553.9579400067395	549.6852671165317	499.98627586978023	485.92747898359465	512.1145814040386
g547	435.31243673133446	314.0168555270762	360.69920485465576	222.2161226087912	310.271261918579	295.9485245986372
g548	1421.2255354470508	1373.6224500748513	1196.9117276585478	1210.284239208595	1354.3586829779242	1292.746427293786
g549	61.619568669732274	38.648228372563224	49.786650810924314	15.87258018634223	18.05811577303899	36.510620854531616
g55	8420.015899515674	8117.738301087134	9442.190734406524	7259.721362728277	7146.088905458066	7447.007586995734
g550	789.128024576894	806.7817672772572	761.0245195384146	843.230822399431	774.8573313522185	795.1201874986884
g551	248.46600270053335	299.52376988736495	305.8322835528208	277.77015326098905	303.70467436474667	284.74420708772277
g552	1470.9187359871576	1481.5154209482569	1414.3473046695235	1359.0896784555534	1372.4167987509632	1438.2093770475549
g553	723.5329998639531	702.1094821015652	601.5040261238203	795.6130818404042	843.8065006674582	806.324505009603
g554	1099.2135959471595	888.9092525689541	789.4740342875142	997.9884792162677	970.2133110787312	992.7411670446453
g555	568.4902141788203	648.9681680892908	554.7655376074424	676.5687304428376	812.6152097867546	753.3937636649381
g556	51.680928561710935	32.20685697713602	44.19835327092261	39.681450465855576	36.11623154607798	37.09015451888926
g56	2385.27362592512	3132.1168410264777	2587.8897880698823	2009.865466095585	1999.5259101419535	1981.6187763269063
g563	57.644112626523736	75.68611389626965	101.60540981821289	55.5540306521978	24.624703326871348	25.885837007974796
g565	1878.4029804160323	5041.983459770644	5078.746409763371	3239.990430537108	3064.954740751254	3168.3105430432433
g566	1631.924705737103	4141.801807259692	4688.5816360614335	2509.851741965365	2551.119264663872	2548.595877956802
g567	41.7422884536896	53.14131401227443	80.77630080547925	41.66552298914835	29.54964399224562	39.02193340008141
g57	2287.874952866511	2481.5383300883304	1992.4820865351548	2734.051937097449	2567.5357335484528	2636.684994939164
g574	87.46003295058775	69.24474250084243	102.11343686730396	69.44253831524726	57.45764109603315	77.27115524768595
g575	182.87097798759254	98.23091378026486	128.02281637094825	71.42661083854003	93.57387264211113	77.07797735956675
g576	43.73001647529387	48.31028546570403	35.56189343637451	57.53810317549058	50.89105354220079	60.07832320507583
g577	139.14096151229867	74.07577104741284	102.62146391639502	111.1080613043956	106.70704774977585	112.04317510914464
g578	135.16550546909014	96.62057093140805	123.95859997821972	67.45846579195448	68.94916931523977	68.7713281704405
g579	318.0364834566827	199.68251325824332	188.986062261876	148.8054392469584	141.18163240739574	170.76925309738596
g58	1661.7406260611672	1515.3326207742498	1436.7004948295303	1438.4525793872647	1492.2570216084039	1469.8905506991061
g580	37.76683241048107	46.699942616847224	245.37706471098411	49.60181308231947	37.75787843453607	39.215111288200625
g582	481.0301812282326	436.40291204019303	2216.522015184314	509.9066384862441	346.387493464657	445.85456577914795
g583	41.7422884536896	59.58268540770163	268.23828192008204	53.56995812890503	42.68281909991034	41.91960172186963
g59	2421.052730313997	2898.6171279422415	2569.600814302604	2978.092857462461	2895.8651112400707	2813.829118344484
g591	61.619568669732274	38.648228372563224	143.26362784368018	17.856652709635007	22.98305643841326	35.73790930205475
g595	117.27595327465174	59.58268540770163	336.82193354737575	73.41068336183281	88.64893197673686	94.46398729029607
g6	556.5638460491947	447.67531198219064	891.5874711548181	426.5755925079474	458.0194818798071	417.07106044938496
g60	1325.814590410046	1713.4047911836362	1325.9505981276782	1484.0862474229984	1497.181962273778	1502.3444359031341
g61	351.82785982395524	447.67531198219064	384.06844911284475	321.4197487734302	400.56184078377396	400.071406294894
g611	63.607296691336536	35.42754267484962	38.102028681829836	29.761087849391682	26.26635021532944	35.54473141393554
g62	236.53963457090777	152.98257064139608	164.6007639055049	168.64616447988618	172.37292328809946	166.326161670644
g63	409.471972450479	479.8821689593267	473.4812097528721	428.55966503124023	379.2204312338188	454.3543928563934
g639	111.31276920983895	56.361999709988034	74.67997621638648	53.56995812890503	83.72399131136258	59.11243376447975
g64	363.7542279535808	239.94108447966335	317.00887863282423	432.52781007782573	393.99525322994157	432.9116472751606
g640	202.74825820363523	62.80337110541524	147.83587128549976	109.12398878110282	73.87410998061405	95.04352095465373
g65	508.8583735306923	357.4961124462098	392.19688189830174	539.6677263356358	485.92747898359465	497.0467061307399
g654	39.754560432085334	28.986171279422418	253.50549749644117	33.72923289597724	32.8329377691618	31.487995763432025
g658	55.656384604919474	25.765485581708816	62.99535408729199	27.7770153260989	13.13317510766472	15.06787527329876
g659	214.67462633326082	115.94468511768967	262.6499843800803	150.78951177025118	129.6901041881891	135.41769957156964
g66	606.2570465893014	421.90982640048185	408.45374746921584	557.5243790452708	540.1018263027116	529.3074134466488
g661	31.803648345668268	56.361999709988034	256.0456327418965	71.42661083854003	55.81599420757506	48.48764991792294
g666	99.38640108021335	109.50331372226246	141.2315196473159	144.83729420037284	113.2736353036082	118.2248675289595
g67	9479.474935030748	11589.637483222396	9419.837544246517	12180.221220494368	11913.43146954036	12328.805997656413
g68	5502.031163800611	5452.620886229128	4943.103187656057	6896.636090965699	6853.875759312526	6958.653885830358
g683	43.73001647529387	28.986171279422418	84.3324901491167	19.840725232927788	39.39952532299416	18.1587214832062
g684	53.668656583315205	40.25857122142002	180.34960242732788	37.697377942562795	44.32446598836843	28.39714955352459
g686	2021.5193979715393	2401.02118764549	5361.717476107094	1787.6493434867937	1822.2280461884798	1883.4844091623452
g687	705.6434476695148	639.30611099615	776.2653310111465	636.887279976982	658.3004022716941	627.0554248349715
g69	347.8524037807467	409.0270836096274	440.96747861104393	476.1774055902669	518.7604167527564	499.75119656440893
g690	826.894856987375	761.6921675092668	1005.3855301512166	732.1227610950353	829.0316786713354	749.9165616787922
g691	598.3061345028843	745.5887390206989	990.1447186784847	632.9191349303965	579.5013516257058	584.1699336725059
g692	514.8215575955052	499.20628314560827	887.0152277129985	378.95785194892073	412.05336900298056	417.07106044938496
